srn,nsite_id,facility_name
,-6003554856407963857,Renew Valve & Machine Company
,-4295833601839475219,Monroe County Open Burning - leaves
,-1754924835253263941,Lakewood Machine Products Co.
,-1462646867252529982,AIRPORT COMMUNITY SCHOOLS
N6685,2069852472622300631,RENEW VALVE & MACHINE (N6685)
P0853,8811999766745798961,Carleton Iron & Metals (P0853)
,-4123611630307938699,GKN Sinter Metals
,-3080540983021021863,FEDERAL-MOGUL CORPORATION
N7245,1856857047857334081,INDIAN TRAILS INC (N7245)
N7671,1948673263380782306,FABRISTEEL MANUFACTURING (N7671)
B9206,4637822748864979641,Energy Transfer Marketing & Terminals LP - Romulus (B9206)
,7723621484855861122,WAYNE COUNTY DEPARTMENT OF PUBLIC SERVICE
,-5880549235635071192,BELLEVILLE HOSPITAL
,669257677429665195,UNKNOWN
,2760803212454757352,Belleville Hospital
B8994,4183685411386241508,"Contract Welding & Fabricating, Inc. (B8994)"
,4396956081054214574,Unknown - 48111 zip code
M4690,5404653382894831920,BELLEVILLE TRANSMISSION SVE (M4690)
,-7937487966634080029,R. L. Coolseat Construction Co.
P0981,-2297496397917893714,"Safety-Kleen Systems, Inc. (P0981)"
,4531585985365478672,SAFETY KLEEN CORPORATION
M4448,7347310625694499902,"Venture Real Estate Holdings, L.L.C. (M4448)"
A8523,8944828035036903087,METRO MACHINE WORKS INC AI (A8523)
B4550,9154406386308333718,"Vacuum Orna Metal, Inc. (B4550)"
,-5875880835865462529,Union Carbide Corp - Linde Div.  N1977
B1877,-5576604686367950796,Guardian Industries-Carleton (B1877)
N7013,-1043012462340316119,Guardian Industries Corp (N7013)
N7670,272614178606318292,DAIMLER CHRYSLER (N7670)
,670209946460393561,Ram Industries
N1977,7510273290350282989,Linde (N1977)
,-8782713560097991042,HAYES WHEELS INTERNATIONAL
B3113,-8635813667130808852,Superior Materials LLC (B3113)
,354000164182326938,Unknown I-275 Plymouth Township
A8664,2497645573905228109,HAYES WHEELS INTERNATIONAL INC (A8664)
M4741,7705907485660951807,UNITED BRASS MFG (M4741)
,-8599709347202733637,UNKNOWN
P1493,-6245062135845126755,Federal Express Corporation (P1493)
P0238,-268111208195570874,Bodyshop Solutions (P0238)
,7876631522529902679,CARLTON INDUSTRIES
,-8389885349086074293,Carleton Landfill
P1472,1930299185547064118,Sumpter Energy Associates at the Carleton Farms Landfill (P1472)
P1569,2266066308948790394,Michigan Recycled Aggregates LLC (P1569)
N5986,6688392717861918857,Carleton Farms Landfill (N5986)
N1917,-7956842645711473368,"Ajax Paving Industries, Inc. (N1917)"
M4164,-5772254200482121473,"DELTA AIR LINES, INC. (M4164)"
N6544,461099917974670720,Swissport Fuel Services (N6544)
M4174,6977863205207737775,Detroit Metropolitan Wayne County Airport (M4174)
B5569,-5101502327510346466,FRITZ PRODUCTS (B5569)
,-134628141035256157,Unknown
,4877818298533491296,L & R Sandblasting and Painting Inc.
B3240,7710414871808113669,"Fritz Enterprises, Inc. (B3240)"
,-6602260900350859007,Brian ?
N6549,-4768492631055093468,Active GREAT LAKE INC (N6549)
P0864,6609156158849456704,T-Rex Arms Shooting Range (P0864)
P1335,8026842621664470053,"WALMART STORES EAST, LP SUPRECENTER #2872 (P1335)"
,-3452280168160241828,Huron School District
K7643,-147179568342311797,MICHIGAN MEMORIAL PARK (K7643)
,839285021725750153,Huron School District
,6960031054705453631,FINE LINE AUTO REFINISHING
,-7356955931406940500,Sumpter Auto Repair
M4095,-2596798854408278775,Sumpter Energy Associates (M4095)
M4510,3196078696046920304,CITY SAND & LANDFILL INC (M4510)
,-6857161355382281080,REGULATED RESOURCE RECOVERY
N7229,516929340415000230,"Homrich, Inc. (N7229)"
P1626,5262283421872774182,Matlin Road Landfill (P1626)
,1032968535863426459,Accurate Fabrication
,4908668809312652463,Village of Estral Beach
,5130589156409528634,Unknown
,-2450679272315718271,GENERAL MOTORS CORPORATION
M4839,-1446424776563881174,Great Lakes Water Authority - Wick Pump Station (M4839)
,3018973540138323009,Enterprise Rent-A-Car
,-8666190152857395037,AAA PET SERVICE
M4314,-2120036227959888640,AAA Pet Services (M4314)
B3241,-106694635330325548,Ford Motor Company - Brownstown (B3241)
,-1815747983884316271,Unknown Name
,3879253661355048083,Dent Wizard Detroit
,5220241656432256929,Waltz Garage & Towing
,-1757031844828489331,Residence
,-1469555286342066410,UNKNOWN
,7379311101136816400,Exeter Township Cement Business (not Batch Plant)
,9165895547257809496,Najera Brothers Cement Company
P1070,2402081193762510311,"International Bulk Service, Inc. (P1070)"
N8235,4348050515646961354,MRP PROPERTIES LLC (N8235)
,2263831532215714384,Sunoco - Carleton Pump Station
P0048,6662883643696065926,Airport Community Schools (P0048)
P0810,-5597989957171908021,Brose New Boston Inc. (P0810)
P1382,1197538898715092426,PLASTIC OMNIUM INERGY (P1382)
,-2563091298746378056,EPIC COMPONENTS COMPANY
N7854,1834568648065760133,LC MANUFACTURING LLC (N7854)
,-4549212456045933771,"DAVIS AUTOBODY CRAFTSMEN, INC"
,-370070820905108912,"Davis Auto Body Craftsmen, Inc."
N5915,-4434470525393782464,Kinder Morgan Utopia LLC (N5915)
,8701007627576641102,Adam Taylor
,-4668510953259852197,42735 Huron River Drive
N7690,-5867472783012088447,ARVIN MERITOR (N7690)
,-8413541754177961948,"AUTOVAN & BUS GROUP / AMERICAN POWDER COATING, INC"
M3716,-4168368437398870065,C L RIECKHOFF CO (M3716)
,-8438668234986331048,Carlton Landfill
N7668,-3483232431878693836,CLARK STATION (N7668)
P0494,-3170198691115122721,CUSTOM COATING TECHNOLOGIES INC. (P0494)
,-1886974688078742784,DTR AMERICA
P0731,-5748419649317449716,"J & A CREMATION, INC (P0731)"
N0411,-6253430098766823231,MICHAEL FABRICATING INC (N0411)
M4656,-2907174692661047619,OAKWOOD CUSTOM COATING (M4656)
P0348,-4966467820813628661,SERENITY CREMATION SERVICES (P0348)
B4597,-6808583863013552049,TAYLOR CHRYSLER JEEP-BODY SHOP (B4597)
M3599,-8103422346045450439,ZUBOR BUICK INC (M3599)
B2173,-8033079522527490658,"Taminco Higher Amines, Inc. (B2173)"
N6519,-7637662406737775294,WYANDOTTE ENERGY (N6519)
N7605,-6185542764155502624,DEMEX INC. (N7605)
N3020,-5285629491568801878,CREST INDUSTRIES (N3020)
N0507,-4698608163734440866,PLASMA FUSION INC (N0507)
N7716,-4136920800093836496,WILLIAM MURPHY SCRAP & SALVAGE CO (N7716)
B4861,-2913241572859996363,GOBLES BODY SHOP (B4861)
,-1465122602767296754,PENNWALT CORPORATION
N3081,-298701611112452114,MERCURY MFG (N3081)
N8098,1458272386146483670,WYANDOTTE INDUSTRIES (N8098)
,1671733640094851978,BASF Wyandotte Distribution Center
,3032366663459409292,BASF CORPORATION SOUTHWORKS REMEDIATION
B2118,3096898106170715961,DOWNRIVER WASTEWATER TREATMENT FACILITY (B2118)
,3591787393085773139,PERFORMANCE AUTOBODY
,4228838212863604122,Anonymous
,5381009140980187316,BIDDLE HALL
M4586,6573796006396222343,MATERIAL PROCESSING INC (M4586)
M4607,7610790271205083479,DETROIT TUBULAR RIVET INC (M4607)
A7972,7931710080286034349,Cadon Acquisitions LLC (A7972)
,8877825245162839647,American BIOENERGY
B2152,-8634627507015514396,EDW C LEVY CO PLANTS 4 & 5 (B2152)
,-8419469208813395633,"DBF, INC"
N7519,-7239611183561087272,ASH STEVENS LLC (N7519)
M4747,-5872860224057168332,DBF INC (M4747)
N4958,-3237685468642730686,Highlite Printers Inc (N4958)
,-1602414575293873796,Haas Park
M7055,1252212272401350959,ENDESCO Services Inc  (sub Gas Technology Institut (M7055)
N7777,2959173567396262795,G & M PAINTING ENTERPRISES INC (N7777)
,6465020060663581070,Unknown - 48193 zip code
M4835,6992422538109731378,GENERAL ELECTRIC ENERGY RENTALS (M4835)
B2116,8214898819270445205,"MSC Land Company, LLC (B2116)"
N7196,8528476377596292075,BASF Corporation (N7196)
,-7168032206158589485,Condominium Complex
,-7021318826357542089,EX-CELL-O CORPORATION
M4808,-6305921264768555073,BASF Corporation - Labs and Application Centers (M4808)
M4777,-5287999432190703270,BASF Corporation - Plastics Plants (M4777)
,-4309964727174660297,BASF CORPORATION CHEMICAL PLANTS
N7238,-2594422508893224449,BASF Corporation (N7238)
B2132,-2543605481237976385,Wyandotte Dept Municipal Power Plant (B2132)
P0164,-1934936288213770360,Abbott Labs (P0164)
B4359,-121603586928094578,BASF Corporation - Chemical Plants (B4359)
J5233,2760223094662311481,Henry Ford Wyandotte Hospital (J5233)
,3254320121884311562,Apartment Building - 12 Units
B8988,6489159499634027767,Sawmill Company (B8988)
,-8724216535451668034,E.C. Korneffel Co.
,-7216610556224030633,Unknown - 48183 zip code
B3126,-6896329251361030139,ROGERS CHEVROLET (B3126)
M2363,-6736549376048694766,Marathon Pipe Line LLC (Woodhaven) (M2363)
M4700,-4617903860111657398,FORD MOTOR COMPANY - WOODHAVEN FORGING PLANT (M4700)
,453172535242647247,UNKNOWN
N6965,8562446110586660853,"McInerney's Woodhaven Chrysler-Jeep, Inc. (N6965)"
,9201969200309754320,Unknown
N8033,-7338142169692645016,SPEEDWAY SUPERAMERICA LLC (SSA 8798) (N8033)
P1379,-1011958457354683653,Ruby Recycling (P1379)
,1128988698897924593,Dix-Moran Marathon
N7701,2892211271484824103,KALE'S COLLISION (N7701)
,3016055718020994602,Dix Auto Parts
K5497,3415304427553448048,Great Lakes Water Authority - Southwest Plant (K5497)
,3670472211236386941,Champaign Cleaners
,4113552524917504611,Motor City Battery Co
B5044,-8053757374613189391,Packaging Specialties (B5044)
B4364,-4751349039931086778,Edw. C. Levy Company - Plant 3 (B4364)
,-3897941914761036900,RESIDENCE
P0017,-1727521671984174360,Hascall Steel Co (P0017)
N0748,1007424663330470646,CROWN GROUP THE ECORSE (N0748)
K7534,5434621486755967854,Pak Rite Industries (K7534)
P0652,8486457334967846792,McConco (P0652)
,-7661253493015153134,AL & SONS HYDRAULICS
P0250,-6476254774545988931,GENERAL MOTORS CORP-BROWNSTONE BATTERY ASSEMBLY (P0250)
P1281,-609959031738881986,WESTROCK (P1281)
,2051106337600192250,Vitran
,4127488161068481201,"CORE ELECTRIC COMPANY, INC"
B5993,6286413524152247639,Kraken Crushed Concrete (B5993)
B3307,8482163523446579458,SRM Primo Concrete (B3307)
,-9106713261756139956,"SOLUTIA, INC"
B2155,-6904628576915092082,SOLUTIA INC (B2155)
B3350,-5726250123929735726,FCA US LLC - Trenton Engine Complex (B3350)
K9115,-2225112728114861788,TRENTON WASTE WATER TREATMENT PLANT (K9115)
,7058419245152756408,"ACUSTAR, INC"
N7642,-7714399124790199755,BRADENBURG INDUSTRIAL SERVICE CO (N7642)
M4407,-5980161484107380816,R J MARSHALL CO (M4407)
,-5880592850690020621,OTTAWA SILICA COMPANY
B3111,-5676213836847932888,Reckitt Benckiser Inc. (B3111)
,-3378900984951411096,Residential Open Burning
M4552,-5257598801171364288,CITY OF LINCOLN PK - PATH INCINERATOR (M4552)
,-3447873806768476268,DELTA ENVIRONMENTAL CONSULTANTS
,-3114219014666909223,CIty of Lincoln Park Department of Public Works
,2331786724465272306,SOUTH RIVER COLLISION
,8212961576070064687,Unknown - 48146 zip code
M4404,-7950404445164536403,MATERIAL PROCESSING (M4404)
B3538,-7465968281311755321,BEST CONCRETE & SUPPLY INC. (B3538)
N7591,-3633451197181143460,KAMPS PALLETS (N7591)
M4705,2787348017168986098,FREEPORT AGGREGATE (M4705)
N7235,6276773610513366251,EDW C LEVY CO (N7235)
P1337,-4667134881096303552,"WALMART STORES EAST, LP SUPERCENTER #5842 (P1337)"
,2129095645958366145,Strip Mall (where Builders Square used to be)
,3879921707892209234,Unknown - 48195 Zip Code
,5954488151563811237,UNKNOWN
B4567,7792097977398504517,"Melton Motors, Inc. (B4567)"
M4852,-6216037100645123317,CREST INDUSTRIES (M4852)
M4779,-4369867074172083580,SIBLEY LIMESTONE QUARRY (M4779)
,6338536703163650195,HURON VALLEY STEEL CORPORATION
P0572,9157980713171937812,VULCAN MOLD AND IRON CO (P0572)
M4135,-6583576796166523390,SATURN OF SOUTHGATE (M4135)
M4576,-6039835260315270375,HYUNDAI OF SOUTHGATE (M4576)
,615347737970635886,Saturn of Southgate
M4694,8198806571991383453,SOUTHGATE FORD (M4694)
B5046,-7348278861772722997,SMS Technical Services LLC (B5046)
N8300,-1860912393292807915,K & S SERVICES (N8300)
B5995,764629092871794663,GREIF BROS CORP (B5995)
,3017364811438449056,Manufacturers National Bank
,-6300821917202447879,UNKNOWN
,-529529773629167460,Super White Laundry & Dry Cleaners
B5497,6735856803088814111,MC CORD PAYEN INC (B5497)
,8026337875978164477,"ARTCRAFT, INC"
N7250,-3650095860005855937,TRENTON FORGING (N7250)
P0766,-2997676315193785844,HyCAL (P0766)
N7335,-466973810669723416,"SPARTAN INDUSTRIAL, INC. (N7335)"
B2111,2861921802442037370,"FORMERLY STEEL ROLLING HOLDING, INC. (B2111)"
P0035,-7014918253159241508,Eftec (P0035)
M4773,-4935847831275876272,WAYNE CO COMM COLLEGE DOWNRIVER (M4773)
M4825,-3859147185098330627,Dearborn Mid-West Company (M4825)
,-714600243459572267,"SHINES AUTO BODY, INC"
A8651,-8535906447089386577,Ford Motor Company - Woodhaven Stamping Plant (A8651)
B2158,4714271751044685045,"Buckeye Terminals, LLC - Woodhaven Terminal (B2158)"
N8146,7618819800920512578,"LOWE'S HOME CENTERS, INC (N8146)"
B7155,8507836218046511519,Wolverine Pipeline Company (B7155)
,-7967677067488586734,UNKNOWN
,2198644383495039436,Unknown
,4084992073640661666,Vinewood Bakery
,7971376084470009014,Unknown - 48192 Zip Code
N6449,-7926694504009479297,ANGELOS CRUSHED CONCRETE (N6449)
A7757,-7804396938022663154,U.S. Silica Company (A7757)
M4601,-3302649840780359446,AJAX MATERIALS CORP (M4601)
M4722,1486832812104061885,Sora Limestone Quarry (M4722)
P0959,-7757129391739665169,Bulkmatic Transport Co (P0959)
N7677,-7185814168684457516,PANHANDLE PIPELINE CO (N7677)
F9101,265580980773075427,CO-PIPE PRODUCTS INC (F9101)
,1578276152963423500,Taylor Concrete & Supply Co.
N6771,-7854976763000731460,Allen Park Cleaners (N6771)
,4026331725060040666,Allen Park Public Schools
,5485783367205029825,UNKNOWN
,-8313618128805242339,Taylor Hills Compost Facility
N7622,-8150251635513287405,WATSON ENGINEERING (N7622)
A8364,643848594238595919,STEEL TOOL & ENGINEERING CO (A8364)
,-4776678388836213069,NATIONAL STEEL CORPORATION
N7251,-2462606846620045833,E C KORNEFFEL CO (N7251)
M4107,4281263458808869791,NORTH AMERICAN COATINGS (M4107)
N0929,-6858138965624290492,Ford Motor Company - Flat Rock Assembly (N0929)
M4654,819174468708286336,MANHEIMS AUTO AUCTION (M4654)
,6919517077349478361,"PPG INDUSTRIES, INC"
K1283,-6746719305143720556,Beaumont Health Trenton Hospital (K1283)
N7322,5657453282648680747,ASC INCORPORATED (N7322)
,6197387671527106475,Countywide Landfill
M4429,-7159485030664461358,INDUSTRIAL WOODFAB AND PACKAGING COMPANY (M4429)
,4269264547564069387,WIDENER COLLISION
,8148729548038211583,Riverview Crossings Apartments
N8123,-4682241588679465078,"LOWE'S HOME CENTERS, INC (N8123)"
,-2870434640210602212,STU EVANS LINCOLN-MERCURY
M4579,-7967486502080141894,TAYLOR MACHINE PRODUCTS (M4579)
M3065,3727757898353781211,ZERO REFRACTORIES INC (M3065)
,-9025151079072379477,Ed Manley
,-6021975804140656113,"ASC, INC"
,372813491024290923,"Penstone, Incorporated"
N7904,2721762869687356729,JENNIFER CREMATION INC (N7904)
B2811,-2669468600414715128,DTE Electric Company - Trenton Channel Power Plant (B2811)
,3120353998373469803,GROSSE ILE SANITARY DRAIN & TREATMENT PLANT
,-4191290492551499185,Marsh Greenhouse
M4853,2907726704484025407,SOUTH HURON VALLEY UTILITY AUTHORITY POTW (M4853)
N3597,-3510376125220780986,STONECO NEWPORT (N3597)
N1737,7703416700052383748,Great Lakes Aggregates Rockwood Quarry (N1737)
P1392,-7116939006348276175,Anglin Civil (P1392)
N7734,-4962654719319753172,IVERSON INDUSTRIES INC (N7734)
P1477,-2118854054190119960,"Riverview Energy Systems, LLC (P1477)"
M4469,-3441878372202100255,Riverview Land Preserve (M4469)
,1340435380947609,Unknown - 48138 zip code
M4113,-8988700552942093867,Amoco Oil Company (M4113)
,-7099671727811318447,BP Amoco
,-5797696860911816237,Cloverdale Dairy
,-4565114015701432369,Vacant residential
,-4542879451516677211,MP Midwest Commodity Partners
,-3026358474315115750,Zone 5 Landscape & Design
,-1334318648705076807,ODOR WAYNE CO UNKNOWN
,2372860358751824062,Unknown
J9439,2639975746512614179,MAYFLOWER HOTEL (J9439)
,3853643062917125099,Schrader Funeral Home
P0273,4911341908570071588,CLOVERDALE DAIRY (P0273)
,6181028113249804968,Unknown - 48170 zip code
,9104453149812293731,Our Lady of God Council School
N8226,-8616883423390650692,SCORPION RACING ENGINES (N8226)
,-7178874140149747190,Guardian Manufacturing
N5896,-6585563752526853228,ROUSH TECHNOLOGIES (N5896)
,-2462025169070982369,"ROUSH INDUSTRIES, INC"
N1059,-2260999183230384854,OMNI CORP. (N1059)
B4626,-1944128469090273377,EAGLE PLASTICS (B4626)
,-1919439344981597012,"ROUSH TECHNOLOGIES, INC"
,-80692755564887133,JACK ROUSH PERFORMANCE ENGINEERING
M3833,175391971396186222,ROUSH INDUSTRIES (M3833)
,2246208990226654723,Scorpion Racing Engines
B5041,6816657804966625696,Don-Hors Electronics (B5041)
M4780,7747987810478115976,Roush Industries (M4780)
A7780,-8996023792051732438,Hercules Drawn Steel Corporation (A7780)
,-3610804899290866267,High Grade Food Production Corp.
,-589798807845604530,AMSTED INDUSTRIES
,303214068248744610,UNISYS CORPORATION
N7651,1819805969726976013,ATLAS TUBE INC (N7651)
P0673,2350779030077043419,American Steel Construction (P0673)
N3017,4273791356180706945,NYX INC (N3017)
B2137,5477973534266806425,"Chasco Systems, Inc. (B2137)"
N7017,6915692223232995433,MCM Management Corp (N7017)
,8774607684894774457,BURROUGH CORPORATION
N8090,8831218538954733558,JOY SERVICES INC (REM SITE) (N8090)
,-7690444337274795406,"WYCKOFF STEEL, INC"
B3065,-5968793406529002097,PRECISION COLD FORGED PROD (B3065)
P0869,-3596530098257502468,Plymouth Furniture Refinishing (P0869)
P0997,-1734001034629675603,"Cygnet Automated Cleaning, LLC (P0997)"
A7055,-1504012983408582476,Plymouth Packaging Company (A7055)
,-745537672259512468,HOWMET CORPORATION
B3174,985687406914710269,NATIONAL CONCRETE PRODUCTS (B3174)
,2549459769086524208,ARBOR CRAFT CORPORATION
,5031199941907523664,"Vico Products, Co"
M3875,5164107771644399522,VICO PRODUCTS (M3875)
N0266,8983965325722594357,Sun Plastic Coating Company (N0266)
A7653,-6381111078876187746,JEDTCO Corporation (A7653)
,-6019955800835516005,Mobil Station (Ford Rd and Hix)
P1494,-4806036452400988969,Ground Effects LLC Westland Plant (P1494)
,-3272928258710829089,Knudsen Bros Collision
,-3107881773889620323,Jedtco Corporation
P0083,-2552297612744031898,"Daniels Sharpsmart, Inc. (P0083)"
P1084,-829843371761583440,"Michigan Linen Services & Laundry Company, Inc. (P1084)"
N8037,268032581148105183,PERK & BREW CORP (N8037)
N1019,6124337800076947829,NORTHFIELD MANUFACTURING (N1019)
,8345325210387684754,"MASTER COAT, LLC"
M4403,8667837007970273944,D N R INC (M4403)
,-8780984915716714344,MARINO MARINI
P1582,-5119985095167635089,Blue Line Foodservice Distribution (P1582)
N1022,-5095591878456595722,METALTEC STEEL ABRASIVE CO (N1022)
N7694,-4064533825077043932,FARRO SCREEN PROCESS (N7694)
,-990770732179576226,MARION MARINI
,1708293166397707655,National Concrete Products Co.
,2888167579752214482,HINES PARK LINCOLN MERCURY
N7693,4612259074935511922,DUOGARD (N7693)
,6392050698615198539,Danotek Motion Technologies
P1106,9217559029355005880,"Boydcote Thermal Processing, Inc. (P1106)"
A8019,-8329695862910123604,UNISTRUT INTERNATIONAL CORPORATION (A8019)
,-7828978187740660225,"MCCORMICK CONSTRUCTION COMPANY, INC"
N7451,-5605907505892669527,RENU RECYCLING INC. (N7451)
,-2781738647025680098,Unknown
A7012,-1050181328570313257,Custom Craft Cabinets (A7012)
B3380,1248450248883795275,JOHN ROGIN BUICK INC (B3380)
N8006,3311660526177750167,"MICHIGAN BELL TELEPHONE, DBA AT&T MICHIGAN (N8006)"
,5439228519559911630,Unknown - 48184 zip code
,8301568569625419681,L & S MANUFACTURING
,-7016654108251187934,Storch Magnets
,-4580526815807334039,PSI OF MICHIGAN
,-4539706917016598921,Jedtco Corp.
,-4400646403931028367,JEDTCO CORPORATION
M4313,3445733924151472336,"Aalberts Surface Technologies Livonia, Inc. (M4313)"
