id,name,zip_code,county,full_address,geometry
A8953,KOPACZ INDUSTRIAL PAINTING CO,48150,WAYNE,"12225  MERRIMAN RD, LIVONIA, MI","[-83.3532876, 42.3738129]"
P1064,MACDERMOTT ROOFING INC.,48150,WAYNE,"11770 BELDEN COURT, LIVONIA, MI","[-83.38882939999999, 42.3703394]"
P1051,MARTIN MIDWEST GROUP,48150,WAYNE,"11889 BELDEN COURT, LIVONIA, MI","[-83.3896183, 42.372644]"
P1127,MASTRONARDI PRODUCE USA,48150,WAYNE,"28700 PLYMOUTH ROAD, LIVONIA, MI","[-83.3211516, 42.3753304]"
B3316,MCGEAN INC,48150,WAYNE,"38521 SCHOOLCRAFT ROAD, LIVONIA, MI","[-83.4228291, 42.3804478]"
P1058,"MEEK-BECK & ASSOCIATES, INC.",48150,WAYNE,"11875 BELDEN COURT, LIVONIA, MI","[-83.3895745, 42.3720437]"
P1042,MICHIGAN ELEVATOR,48150,WAYNE,"12499 BELDEN COURT, LIVONIA, MI","[-83.3897832, 42.3740067]"
P1040,MOBILITY WORKS,48150,WAYNE,"12350 BELDEN COURT, LIVONIA, MI","[-83.3888711, 42.3741306]"
A4697,NAGLE PAVING C0MPANY,48150,WAYNE,"36520 AMRHEIN, LIVONIA, MI","[-83.4027385, 42.3748911]"
N7179,NAGLE RECYCLING CO,48150,WAYNE,"13301 LEVAN RD, LIVONIA, MI","[-83.40461499999999, 42.3783699]"
M4430,NATURALICIOUS,48150,WAYNE,"11871 BELDEN COURT, LIVONIA, MI","[-83.3897557, 42.37183719999999]"
P1065,"NTH CONSULTANTS, LTD.",48150,WAYNE,"11675 BELDEN COURT, LIVONIA, MI","[-83.3896529, 42.36902509999999]"
B3313,"NYX, INC.",48150,WAYNE,"30111 SCHOOLCRAFT, LIVONIA, MI","[-83.3404477, 42.3821934]"
P1059,OLD FAITHFUL SPRINKLER SYSTEM,48150,WAYNE,"11873 BELDEN COURT, LIVONIA, MI","[-83.3896135, 42.371834]"
B3315,PLASTOMER CORP,48150,WAYNE,"37819 SCHOOLCRAFT RD, LIVONIA, MI","[-83.4169749, 42.3791352]"
P1043,POWER STORAGE SOLUTIONS,48150,WAYNE,"12333 BELDEN COURT, LIVONIA, MI","[-83.38987259999999, 42.3735761]"
P1056,PRECISION BROADBAND INSTALLATIONS,48150,WAYNE,"11850 BELDEN COURT, LIVONIA, MI","[-83.3891079, 42.37072149999999]"
P1041,R.R. DONELLY AND SONS,48150,WAYNE,"12555 BELDEN COURT, LIVONIA, MI","[-83.38987259999999, 42.3746476]"
P1055,REEMCO,48150,WAYNE,"11801 BELDEN COURT, LIVONIA, MI","[-83.3897057, 42.3708109]"
M4780,ROUSH INDUSTRIES,48150,WAYNE,"36630 COMMERCE, LIVONIA, MI","[-83.40355790000001, 42.3725279]"
M3833,ROUSH MANUFACTURING BUILDING 28,48150,WAYNE,"12068 MARKET STREET, LIVONIA, MI","[-83.4041419, 42.3711071]"
M3499,SOUTHERN MICHIGAN SERVICES LLC,48150,WAYNE,"12700 FAIRLANE, LIVONIA, MI","[-83.38507369999999, 42.3756335]"
N8160,SPEEDWAY SUPERAMERICA LLC #8801,48150,WAYNE,"31374 SCHOOLCRAFT RD, LIVONIA, MI","[-83.3527866, 42.38377089999999]"
P1054,THE TALBOT CORPORATION,48150,WAYNE,"11887 BELDEN COURT, LIVONIA, MI","[-83.3896585, 42.3726255]"
P0955,"THERMAL SOLUTIONS MANUFACTURING, INC.",48150,WAYNE,"35255 GLENDALE STREET, LIVONIA, MI","[-83.3902064, 42.3757384]"
P1060,TRUE WORLD FOODS,48150,WAYNE,"11876 BELDEN COURT, LIVONIA, MI","[-83.38870419999999, 42.3716717]"
A4493,VALASSIS MANUFACTURING COMPANY,48150,WAYNE,"35955 SCHOOLCRAFT RD, LIVONIA, MI","[-83.39729969999999, 42.3803569]"
N7264,"VISOTEK, INC.",48150,WAYNE,"11700 BELDEN COURT, LIVONIA, MI","[-83.38884, 42.3698539]"
P1044,VRS TECHNOLOGIES,48150,WAYNE,"12270 BELDEN COURT, LIVONIA, MI","[-83.3888711, 42.37336519999999]"
P1052,WELD CRAFT,48150,WAYNE,"11881 AND 11879 BELDEN COURT, LIVONIA, MI","[-83.3896075, 42.37223119999999]"
P0574,WHITMAN CENTER,48150,WAYNE,"32306 & 32235 WEST CHICAGO, LIVONIA, MI","[-83.3624188, 42.36122599999999]"
P1062,WIKOFF COLOR CORPORATION,48150,WAYNE,"11898 BELDEN COURT, LIVONIA, MI","[-83.3889128, 42.3719516]"
N8318,A123 SYSTEMS,48152,WAYNE,"39000 SEVEN MILE RD, LIVONIA, MI","[-83.4281673, 42.4281839]"
P0672,COSTCO LIVONIA II WAREHOUSE NO. 391,48152,WAYNE,"20000 HAGGERTY ROAD, LIVONIA, MI","[-83.4294809, 42.4316809]"
N8268,GREAT LAKES WATER AUTHORITY -SCHOOLCRAFT PUMP STA,48152,WAYNE,"30365 SCHOOLCRAFT RD, LIVONIA, MI","[-83.34275079999999, 42.382237]"
A8217,MCLAREN PERFORMANCE TECHNOLOGIES,48152,WAYNE,"32233 W  EIGHT MILE RD, LIVONIA, MI","[-83.36440979999999, 42.4403273]"
EN8200423,QUALITY CLEANERS,48152,WAYNE,"33030 W 7 MILE RD, LIVONIA, MI","[-83.3708649, 42.4267921]"
P1149,SAINT MARY MERCY HOSPITAL,48152,WAYNE,"19000 SAINT JOE'S PARKWAY, LIVONIA, MI","[-83.4257525, 42.422019]"
P0119,SPEEDWAY SUPERAMERICA LLC (SSA#2201),48152,WAYNE,"37416 W SEVEN MILE RD, LIVONIA, MI","[-83.4146959, 42.4256897]"
P0544,WEST BAY EXPLORATION COMPANY-LIVONIA 6 CTB,48152,WAYNE,"39020 SEVEN MILE ROAD, LIVONIA, MI","[-83.4297005, 42.425241]"
EN8200352,$2.50 QUALITY CLEANERS (LIVONIA),48154,WAYNE,"37633 5 MILE ROAD, LIVONIA, MI","[-83.4157536, 42.3962033]"
P0974,PET PASSAGES,48154,WAYNE,"31039 SCHOOLCRAFT ROAD, LIVONIA, MI","[-83.3485082, 42.3820888]"
K8264,RG & GR HARRIS FUNERAL HOME,48154,WAYNE,"15451 FARMINGTON, LIVONIA, MI","[-83.3740558, 42.398718]"
J5461,ST MARY HOSPITAL,48154,WAYNE,"36475  FIVE MILE RD, LIVONIA, MI","[-83.40436439999999, 42.3945553]"
N7075,SPHINX PETROLEUM LLC,48157,MONROE,"4180 LUNA PIER ROAD, LUNA PIER, MI","[-83.4474207, 41.8103487]"
N3920,CONSUMERS ENERGY - FREEDOM COMPRESSOR STATION,48158,WASHTENAW,"12201  PLEASANT LAKE RD, MANCHESTER, MI","[-83.9688039, 42.2069489]"
P0925,"FAST TRACK VENTURES, LLC",48158,WASHTENAW,"100 EAST MAIN STREET, MANCHESTER, MI","[-84.0401399, 42.1497292]"
N8250,M-52 SAND & GRAVEL LLC,48158,WASHTENAW,"6700 MICHIGAN STATE ROAD M-52, MANCHESTER, MI","[-84.0332648, 42.2264985]"
B3658,MARTINREA BISHOP CIRCLE,48158,WASHTENAW,"10501 M-52, MANCHESTER, MI","[-84.01982009999999, 42.1460182]"
P0244,KGL ASSOCIATES INC,48159,MONROE,"6837 SCOFIELD RD, MAYBEE, MI","[-83.497294, 42.02084809999999]"
B4923,STONECO INC,48159,MONROE,"6837 SCOFIELD RD, MAYBEE, MI","[-83.497294, 42.02084809999999]"
N5154,AUTOLIGN MFG GROUP,48160,MONROE,"620 S PLATT RD, MILAN, MI","[-83.6969958, 42.0729559]"
B6113,AUTOMOTIVE COMPONENTS HOLDINGS-MILAN,48160,MONROE,"800  COUNTY ST, MILAN, MI","[-83.66709039999999, 42.0823965]"
K2688,B.O.P. FEDERAL CORRECTIONAL INSTITUTE,48160,WASHTENAW,"BOX 9999, EAST ARKONA ROAD, MILAN, MI","[-83.6863154, 42.098546]"
A6714,GEORGIA-PACIFIC CORRUGATED LLC,48160,WASHTENAW,"951 COUNTY ST, MILAN, MI","[-83.6677551, 42.0861285]"
A6722,MILAN CAST METAL CORP,48160,WASHTENAW,"13905 SANFORD RD, MILAN, MI","[-83.6605259, 42.0859602]"
B6622,OPTA MINERALS,48160,MONROE,"345 E MAIN ST, MILAN, MI","[-83.6753573, 42.08204420000001]"
N5778,"CADILLAC ASPHALT, LLC",48161,MONROE,"15203 S TELEGRAPH, MONROE, MI","[-83.4379876, 41.891408]"
A4109,DETROIT STOKER CO,48161,MONROE,"1510 E FIRST ST, MONROE, MI","[-83.38060829999999, 41.90523779999999]"
B2816,DTE ELECTRIC COMPANY - MONROE POWER PLANT,48161,MONROE,"3500 EAST FRONT STREET, MONROE, MI","[-83.3462521, 41.8925555]"
P0910,F G ANGELO & SONS,48161,MONROE,"612 KAYE LANI AVENUE, MONROE, MI","[-83.4130899, 41.9167]"
B7061,GERDAU MACSTEEL MONROE MILL,48161,MONROE,"3000 E FRONT STREET, MONROE, MI","[-83.36040589999999, 41.8949585]"
N2541,MICHIGAN PAVING & MATERIALS,48161,MONROE,"3125 E FRONT ST, MONROE, MI","[-83.3558546, 41.8945507]"
N7012,MID-AMERICAN RECYCLERS INC.     (MARTEQ),48161,MONROE,"425 BORCHERT PARK DRIVE, MONROE, MI","[-83.36839560000001, 41.8972322]"
N6543,MONROE CO ANIMAL CONTROL,48161,MONROE,"911 S RAISINVILLE RD, MONROE, MI","[-83.4625629, 41.9266505]"
U58131731,MONROE POWER PLANT,48161,MONROE,"3500 E FRONT ST, MONROE, MI","[-83.3462521, 41.8925555]"
N1675,"TMS INTERNATIONAL, LLC",48161,MONROE,"3000 E FRONT ST, MONROE, MI","[-83.36040589999999, 41.8949585]"
P0073,VENTOWER INDUSTRIES LLC,48161,MONROE,"111 BORCHERT PARK DRIVE, MONROE, MI","[-83.3694226, 41.894862]"
N6452,ADVANCED HEAT TREAT CORP,48162,MONROE,"1625 ROSE ST, MONROE, MI","[-83.3670016, 41.9205874]"
A4074,IKO MONROE INC,48162,MONROE,"1151 W ELM AVE, MONROE, MI","[-83.4099823, 41.9254569]"
N0765,NATIONAL GALVANIZING HS PROCESSING LP,48162,MONROE,"1500 TELB ST, MONROE, MI","[-83.36875479999999, 41.9155167]"
N6169,PIONEER METAL FINISHING,48162,MONROE,"525 TERNES DR, MONROE, MI","[-83.3678365, 41.917548]"
N5675,SPARTAN STEEL COATING,48162,MONROE,"3300 WOLVERINE DR, MONROE, MI","[-83.34975399999999, 41.9607243]"
P1170,YANFENG GLOBAL AUTOMOTIVE,48162,MONROE,"1833 FRENCHTOWN CENTER DRIVE, MONROE, MI","[-83.3505528, 41.9337595]"
N7353,YANFENG GLOBAL AUTOMOTIVE - FRENCHTOWN PLANT #1/#2,48162,MONROE,"2200 REVARD RD., MONROE, MI","[-83.3492167, 41.9318299]"
N7648,AJF INC,48164,WAYNE,"37015 PENNSYLVANIA RD, NEW BOSTON, MI","[-83.400909, 42.179213]"
M4406,BONSAL AMERICAN INC,48164,WAYNE,"36506 SIBLEY RD, NEW BOSTON, MI","[-83.394589, 42.166064]"
P0810,BROSE NEW BOSTON INC.,48164,WAYNE,"23400 BELL ROAD, NEW BOSTON, MI","[-83.3849485, 42.1338674]"
N5986,CARLETON FARMS LANDFILL,48164,WAYNE,"28800  CLARK RD, NEW BOSTON, MI","[-83.42278739999999, 42.0940085]"
M2973,"NEW BOSTON RTM, INC.",48164,WAYNE,"19155 SHOOK, NEW BOSTON, MI","[-83.3936906, 42.1639072]"
P0624,AIS CONSTRUCTION EQUIPMENT CORP,48165,OAKLAND,"56555 PONTIAC TRAIL, NEW HUDSON, MI","[-83.61098950000002, 42.5189555]"
U63130130,ALTA EQUIPMENT COMPANY,48165,OAKLAND,"56195 PONTIAC TRAIL, NEW HUDSON, MI","[-83.60752099999999, 42.518624]"
N1513,"ARCHITECTURAL DOOR AND MILLWORK, INC.",48165,OAKLAND,"30150 SOUTH HILL RD., NEW HUDSON, MI","[-83.59484309999999, 42.510905]"
N6013,CONTINENTAL ALUMINUM,48165,OAKLAND,"29201 MILFORD RD, NEW HUDSON, MI","[-83.61638459999999, 42.50210329999999]"
N8339,"GREAT LAKES CREMATION SERVICE, INC.",48165,OAKLAND,"29547 COSTELLO DR, NEW HUDSON, MI","[-83.6088429, 42.506181]"
N2712,HENROB CORPORATION,48165,OAKLAND,"30000 S HILL RD, NEW HUDSON, MI","[-83.59259700000001, 42.510703]"
N6347,HIRATA CORPORATION,48165,OAKLAND,"30165 SOUTH HILL, NEW HUDSON, MI","[-83.5986242, 42.5103361]"
N8144,"LOWE'S HOME CENTERS, INC",48165,OAKLAND,"30547 LYON CENTER DR EAST, NEW HUDSON, MI","[-83.6117484, 42.5144261]"
N2803,"LYON DEVELOPMENT, INC.",48165,OAKLAND,"5380 S. MILFORD RD., NEW HUDSON, MI","[-83.6161857, 42.5170856]"
N7564,MARTIN TECHNOLOGIES,48165,OAKLAND,"55390 LYON INDUSTRIAL DR., NEW HUDSON, MI","[-83.60216299999999, 42.5126885]"
P0763,"PERFORMANCE SPRINGS, INC.",48165,OAKLAND,"57575 TRAVIS ROAD, NEW HUDSON, MI","[-83.6199603, 42.4987127]"
U63120022,PRATT MILLER ENGINEERING FABRICATOR,48165,OAKLAND,"29600 W.K. SMITH ROAD, NEW HUDSON, MI","[-83.5824471, 42.507233]"
U63120416,RICHARD TOOL AND DIE CORP.,48165,OAKLAND,"29700 W. K. SMITH DRIVE, NEW HUDSON, MI","[-83.5819574, 42.508382]"
N8285,ADMIRAL PETROLEUM CO,48165,BERRIEN,"1701 OAK ST, NILES, MI","[-86.23428919999999, 41.827179]"
B4321,DTE ELECTRIC COMPANY - FERMI ENERGY CENTER,48166,MONROE,"6400 NORTH DIXIE HIGHWAY, NEWPORT, MI","[-83.2897057, 41.9688627]"
P0474,MID-AMERICAN GROUP,48166,MONROE,"8475 PORT SUNLIGHT ROAD, NEWPORT, MI","[-83.24577049999999, 42.0015352]"
N3597,STONECO NEWPORT,48166,MONROE,"7250 REAUME RD, NEWPORT, MI","[-83.2332229, 42.007962]"
P0227,AGFA BP GAS,48167,OAKLAND,"47407 7 MILE RD, NORTHVILLE, MI","[-83.5122264, 42.4228426]"
EN8200425,ALPINE DRY CLEANERS NORTHVILLE,48167,WAYNE,"42295 W 7 MILE RD, NORTHVILLE, MI","[-83.4626254, 42.422757]"
N1099,CONSUMERS ENERGY - NORTHVILLE COMPRESSOR STATION,48167,WAYNE,"9440  NAPIER RD, NORTHVILLE, MI","[-83.5484479, 42.427692]"
N7633,DIVERSIFIED FUELS PROPERTIES LLC,48167,WAYNE,"710 EIGHT MILE RD, NORTHVILLE, MI","[-83.4927115, 42.4375458]"
N1061,JOGUE - NORTHVILLE LABS,48167,WAYNE,"ONE VANILLA LANE, NORTHVILLE, MI","[-83.4868774, 42.3898887]"
M4455,MCDONALD FORD SALES,48167,WAYNE,"550 WEST SEVEN MILE ROAD, NORTHVILLE, MI","[-83.4759409, 42.4251794]"
P1031,"A & E AGGREGATES, INC.",48169,LIVINGSTON,"8800 PINCKNEY ROAD, PINCKNEY, MI","[-83.93673749999999, 42.472774]"
N5864,"ADIENT US, LLC",48170,WAYNE,"49200 HALYARD DR, PLYMOUTH, MI","[-83.5268431, 42.3854531]"
M4787,AT&T,48170,WAYNE,"1316 ANN ARBOR RD, PLYMOUTH, MI","[-83.47506779999999, 42.35874039999999]"
N7651,ATLAS TUBE INC,48170,WAYNE,"13101 ECKLES RD, PLYMOUTH, MI","[-83.432672, 42.3787156]"
N8040,"AUNT MILLIE'S BAKERIES, PLYMOUTH",48170,WAYNE,"45789 PORT ST, PLYMOUTH, MI","[-83.4951902, 42.3867219]"
N7146,AVL POWERTRAIN ENGINEERING INC,48170,WAYNE,"47519 HALYARD DRIVE, PLYMOUTH, MI","[-83.5111852, 42.3845675]"
M4505,AWTEC,48170,WAYNE,"14920 KEEL STREET, PLYMOUTH, MI","[-83.494857, 42.392213]"
P0701,BAUD INDUSTRIES INC.,48170,WAYNE,"47576 HALYARD DRIVE, PLYMOUTH, MI","[-83.51393399999999, 42.3844935]"
N7422,"CYGNET AUTOMATED CLEANING, L.L.C.",48170,WAYNE,"45889 MAST STREET, PLYMOUTH, MI","[-83.49585680000001, 42.3892087]"
P0997,"CYGNET AUTOMATED CLEANING, LLC",48170,WAYNE,"9120 GENERAL DRIVE, PLYMOUTH, MI","[-83.4534343, 42.3554834]"
N1105,DHAKE INDUSTRIES,48170,WAYNE,"15169 NORTHVILLE RD, PLYMOUTH, MI","[-83.4686479, 42.3942801]"
A8448,"DURR SYSTEMS, INC.",48170,WAYNE,"40600 PLYMOUTH RD, PLYMOUTH, MI","[-83.4429701, 42.3750582]"
N6327,"FEDERAL-MOGUL POWERTRAIN, LLC",48170,WAYNE,"47001 PORT ST, PLYMOUTH, MI","[-83.5052709, 42.3864519]"
P1010,FUYAO AUTOMOTIVE NORTH AMERICA,48170,WAYNE,"909 NORTH SHELDON ROAD, PLYMOUTH, MI","[-83.483358, 42.3809982]"
P0168,HUMANETICS,48170,WAYNE,"47460 GALLEON DR, PLYMOUTH, MI","[-83.5107687, 42.3878349]"
N7569,"ISUZU TECHNICAL CENTER OF AMERICA, INC",48170,WAYNE,"46401 COMMERCE CENTER DR, PLYMOUTH, MI","[-83.49943929999999, 42.3838251]"
N7067,LOC PAC INC,48170,WAYNE,"13505 HAGGERTY RD, PLYMOUTH, MI","[-83.4486697, 42.3782431]"
N7110,LOC PAC INC,48170,WAYNE,"201 INDUSTRIAL DR, PLYMOUTH, MI","[-83.449004, 42.37281249999999]"
P0594,MAGNA CLOSURES LIGHTING DIVISION,48170,WAYNE,"46600 PORT STREET, PLYMOUTH, MI","[-83.5021885, 42.3892618]"
P0316,MAHLE POWERTRAIN LLC,48170,WAYNE,"14900 GALLEON COURT, PLYMOUTH, MI","[-83.5130741, 42.38949059999999]"
A7084,PACKAGING CORPORATION OF AMERICA,48170,WAYNE,"936 SHELDON RD, PLYMOUTH, MI","[-83.4795245, 42.3809332]"
P0869,PLYMOUTH FURNITURE REFINISHING,48170,WAYNE,"9173 GENERAL COURT, PLYMOUTH, MI","[-83.4566857, 42.35498]"
M4639,POOF-SLINKY INC,48170,WAYNE,"45605 HELM ST, PLYMOUTH, MI","[-83.4929406, 42.3911093]"
N7616,RMT WOODWORTH HEAT TREAT,48170,WAYNE,"45755 FIVE MILE RD, PLYMOUTH, MI","[-83.4945237, 42.3943367]"
B8951,ROCK TOOL & MACHINE,48170,WAYNE,"45145 FIVE MILE RD, PLYMOUTH, MI","[-83.4888248, 42.3948505]"
N8179,SEE M4787 MI BELL TELEPHONE CO DBA AT & T MICHIGAN,48170,WAYNE,"1360 W ANN ARBOR RD, PLYMOUTH, MI","[-83.47661680000002, 42.3591324]"
U82100426,"SHELL GAS STATION #2543, TRUE NORTH ENERGY, INC.",48170,WAYNE,"47373 FIVE MILE ROAD, PLYMOUTH, MI","[-83.5095193, 42.3936567]"
N7731,SKYWAY PRECISION INC.,48170,WAYNE,"300 DUNN ST, PLYMOUTH, MI","[-83.4641884, 42.3831208]"
N0266,SUN PLASTIC COATING CO,48170,WAYNE,"42105 POSTIFF DRIVE, PLYMOUTH, MI","[-83.45710249999999, 42.3563055]"
N7871,TOWER AUTOMOTIVE,48170,WAYNE,"43955 PLYMOUTH OAKS BLVD, PLYMOUTH, MI","[-83.47068999999999, 42.3821139]"
B3625,TROY DESIGN AND MANUFACTURING,48170,WAYNE,"14425 SHELDON RD, PLYMOUTH, MI","[-83.4863579, 42.3863732]"
P1143,WEBASTO ROOF SYSTEMS,48170,WAYNE,"14200 NORTH HAGGERTY ROAD, PLYMOUTH, MI","[-83.44483939999999, 42.3834228]"
N7512,"WEBASTO-EDSCHA CABRIO USA, INC.",48170,WAYNE,"14988 PILOT DR., PLYMOUTH, MI","[-83.5028402, 42.3932003]"
M4836,"ILMOR ENGINEERING, INC.",48170,WAYNE,"43939 PLYMOUTH OAKS BLVD, PLYMOUTH TWP, MI","[-83.47094009999999, 42.3835823]"
N7632,MICHIGAN FUELS INC,48170,WAYNE,"1545 WEST ANN ARBOR RD, PLYMOUTH TWP, MI","[-83.47821189999999, 42.3582172]"
M4086,TOYOTA MOTOR NORTH AMERICA,48170,WAYNE,"14655 JIB STREET, PLYMOUTH TWP, MI","[-83.4931072, 42.3892822]"
M4722,SORA LIMESTONE QUARRY,48173,WAYNE,"20837 N HURON RIVER DR, BROWNSTOWN, MI","[-83.23456139999999, 42.0670696]"
M4853,SOUTH HURON VALLEY UTILITY AUTHORITY POTW,48173,WAYNE,"34001 W JEFFERSON AVE, BROWNSTOWN, MI","[-83.2133542, 42.060361]"
P0766,HYCAL,48173,WAYNE,"27800 W.JEFFERSON AVENUE, GIBRALTAR, MI","[-83.1987252, 42.1066688]"
N7642,BRADENBURG INDUSTRIAL SERVICE CO,48173,WAYNE,"21702 HURON RIVER DR., ROCKWOOD, MI","[-83.24262999999999, 42.066947]"
N7904,JENNIFER CREMATION INC,48173,WAYNE,"21293 RUSSELL, ROCKWOOD, MI","[-83.24060539999999, 42.0754879]"
M4407,R J MARSHALL CO,48173,WAYNE,"21220 HURON RIVER DR, ROCKWOOD, MI","[-83.2403126, 42.0676589]"
A7757,U S SILICA CO,48173,WAYNE,"20837 N HURON RIVER DR, ROCKWOOD, MI","[-83.23456139999999, 42.0670696]"
P0024,A123 SYSTEMS,48174,WAYNE,"38100 ECORSE, ROMULUS, MI","[-83.4124851, 42.2535747]"
B3120,AJAX MATERIALS CORPORATION,48174,WAYNE,"8744 INKSTER ROAD, ROMULUS, MI","[-83.3104987, 42.2435627]"
N1917,"AJAX PAVING INDUSTRIES, INC.",48174,WAYNE,"DETROIT METROPOLITAN AIRPORT, ROMULUS, MI","[-83.3553642, 42.2162491]"
M4558,BODYCOTE THERMAL PROCESSING INC.,48174,WAYNE,"38100 JAY KAY DRIVE, ROMULUS, MI","[-83.4140074, 42.2633932]"
B2174,"CADILLAC ASPHALT, LLC, ROMULUS",48174,WAYNE,"13501 HURON RIVER RD, ROMULUS, MI","[-83.40130599999999, 42.204325]"
M4744,DETROIT AUTOMATIC TOOLING,48174,WAYNE,"12275 HURON RIVER DR, ROMULUS, MI","[-83.4038163, 42.21366280000001]"
N3024,FEDERAL SCREW WORKS,48174,WAYNE,"34846 GODDARD RD., ROMULUS, MI","[-83.38110910000002, 42.2253699]"
N7697,"FINTEX, LLC",48174,WAYNE,"8900 INKSTER RD, ROMULUS, MI","[-83.3092871, 42.2423795]"
B3241,FORD MOTOR CO BROWNSTOWN,48174,WAYNE,"25555  PENNSYLVANIA RD, ROMULUS, MI","[-83.28329529999999, 42.182654]"
B5815,GENERAL MOTORS ROMULUS ENGINE PLANT,48174,WAYNE,"36880 ECORSE RD, ROMULUS, MI","[-83.4019696, 42.252258]"
M4074,GMA INDUSTRIES INC,48174,WAYNE,"38127 ECORSE RD, ROMULUS, MI","[-83.4119011, 42.2511629]"
M4839,GREAT LAKES WATER AUTHORITY - WICK PUMP STATION,48174,WAYNE,"32280 WICK ROAD, ROMULUS, MI","[-83.3561684, 42.2384891]"
N7245,INDIAN TRAILS INC,48174,WAYNE,"28685 SMITH RD, ROMULUS, MI","[-83.3190212, 42.2459012]"
P0966,JOHN JOHNSON COMPANY,48174,WAYNE,"15500 OAKWOOD, ROMULUS, MI","[-83.3933776, 42.1879169]"
B2658,KERR CORPORATION / ROMO MANUFACTURING,48174,WAYNE,"28200 WICK ROAD, ROMULUS, MI","[-83.317646, 42.240014]"
N7836,KREHER WIRE PROCESSING INC,48174,WAYNE,"34822 GODDARD RD, ROMULUS, MI","[-83.3798571, 42.2258349]"
B9201,MPLX TERMINALS LLC - ROMULUS TERMINAL,48174,WAYNE,"28001 CITRIN DR, ROMULUS, MI","[-83.3097049, 42.2450892]"
P1092,PENSKE LOGISTICS,48174,WAYNE,"15520 WAYNE ROAD, ROMULUS, MI","[-83.3779373, 42.1884853]"
M4796,"REPUBLIC INDUSTRIAL AND ENERGY SOLUTIONS, LLC",48174,WAYNE,"28470 CITRIN DRIVE, ROMULUS, MI","[-83.31739999999999, 42.2440137]"
B9206,SUNOCO PARTNERS MARKETING & TERMINALS LP - ROMULUS,48174,WAYNE,"29120 WICK RD, ROMULUS, MI","[-83.32572549999999, 42.2395209]"
B3113,SUPERIOR MATERIALS LLC,48174,WAYNE,"39001 HURON RIVER DRIVE, ROMULUS, MI","[-83.4216366, 42.2150763]"
P1238,SYNERGY PSM CORPORATION,48174,WAYNE,"6760 METROPLEX DRIVE, ROMULUS, MI","[-83.3326798, 42.2581649]"
P1119,TORE CORP DBA ELITE CRUSHING,48174,WAYNE,"37500 NORTHLINE ROAD, ROMULUS, MI","[-83.4073645, 42.2109372]"
H6092,UNIVAR SOUUTIONS USA INC. - ROMULUS BRANCH,48174,WAYNE,"13395 HURON RIVER DR, ROMULUS, MI","[-83.40324799999999, 42.2056091]"
B5451,US ECOLOGY ROMULUS,48174,WAYNE,"36345 VAN BORN RD, ROMULUS, MI","[-83.3956099, 42.2658547]"
B4550,VACUUM ORNA METAL INC,48174,WAYNE,"11380  HARRISON RD, ROMULUS, MI","[-83.317623, 42.224655]"
M4492,WOODBRIDGE FOAM CORP,48174,WAYNE,"15573 OAKWOOD DR, ROMULUS, MI","[-83.3927935, 42.1861166]"
M4268,AMERICAN SOY PRODUCTS,48176,WASHTENAW,"1474 N WOODLAND DR, SALINE, MI","[-83.76331789999999, 42.1881991]"
EN8100026,CAPITOL CLEANERS INC,48176,WASHTENAW,"7075  DELL RD, SALINE, MI","[-83.82237599999999, 42.182835]"
N5404,CITY OF SALINE WWTP,48176,WASHTENAW,"243 MONROE ST, SALINE, MI","[-83.78249989999999, 42.1605888]"
P0107,CONDAT CORP,48176,WASHTENAW,"250 SOUTH INDUSTRIAL DR., SALINE, MI","[-83.75858889999999, 42.17341620000001]"
N0761,CROP PRODUCTION SERVICE,48176,WASHTENAW,"9325 W MICHIGAN AVE, SALINE, MI","[-83.8236434, 42.1482971]"
B2063,"FAURECIA INTERIOR SYSTEMS SALINE, LLC",48176,WASHTENAW,"7700  MICHIGAN AVE, SALINE, MI","[-83.76572379999999, 42.17734]"
N4047,MCNAUGHTON & GUNN,48176,WASHTENAW,"960 WOODLAND DR, SALINE, MI","[-83.7685443, 42.1825658]"
P0901,"PAXTON RESOURCES, KOSHY A1-15 HD1",48176,WASHTENAW,"WEST MICHIGAN AVE. (S OF 9685 W. MICHIGAN AVE.), SALINE, MI","[-83.8346529, 42.1431154]"
P0615,TOYOTA MOTOR NORTH AMERICA R&D,48176,WASHTENAW,"8777 PLATT ROAD, SALINE, MI","[-83.6920126, 42.1628556]"
B8176,MARATHON PIPE LINE LLC (SAMARIA),48177,MONROE,"2185 W. SAMARIA RD, SAMARIA, MI","[-83.60091539999999, 41.8054959]"
A4741,"MICHIGAN SEAMLESS TUBE, LLC",48178,OAKLAND,"400 MC MUNN ST, SOUTH LYON, MI","[-83.65637079999999, 42.4576381]"
P0914,STEVE'S AUTOBODY,48178,OAKLAND,"57440 10 MILE ROAD, SOUTH LYON, MI","[-83.6159273, 42.4629208]"
U63146495,STEVE'S AUTOBODY,48178,OAKLAND,"57440 10 MILE ROAD, SOUTH LYON, MI","[-83.6159273, 42.4629208]"
B8851,SUN STEEL TREATING INC,48178,OAKLAND,"550 N MILL ST., SOUTH LYON, MI","[-83.6449013, 42.4651049]"
N7618,GREAT LAKES AGGREGATES LLC TEREX FACILITY,48179,MONROE,"5699 READY RD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]"
B6447,"GREAT LAKES AGGREGATES, DENSE GRADED JAW PLANT",48179,MONROE,"5699 READY ROAD, S ROCKWOOD, MI","[-83.2707959, 42.0534786]"
