name,doc_type,date,zip_code,county,full_address,source_id,geometry,doc_url
BRADFORD WHITE CORPORATION,SAR,2014-09-12,49333,BARRY,"200  LAFAYETTE STREET, MIDDLEVILLE, MI",A0169,"[-85.4643084, 42.719046]",https://www.egle.state.mi.us/aps/downloads/srn/A0169/A0169_SAR_20140912.PDF
BRADFORD WHITE CORPORATION,SAR,2015-08-27,49333,BARRY,"200  LAFAYETTE STREET, MIDDLEVILLE, MI",A0169,"[-85.4643084, 42.719046]",https://www.egle.state.mi.us/aps/downloads/srn/A0169/A0169_SAR_20150827.PDF
BRADFORD WHITE CORPORATION,SAR,2018-12-06,49333,BARRY,"200  LAFAYETTE STREET, MIDDLEVILLE, MI",A0169,"[-85.4643084, 42.719046]",https://www.egle.state.mi.us/aps/downloads/srn/A0169/A0169_SAR_20181206.pdf
"EURO LIGHTING DESIGNS, INC.",SAR,2014-08-27,49333,BARRY,"945 GRAND RAPIDS ST., MIDDLEVILLE, MI",N7273,"[-85.46097770000002, 42.7237111]",https://www.egle.state.mi.us/aps/downloads/srn/N7273/N7273_SAR_20140827.PDF
"EURO LIGHTING DESIGNS, INC.",SAR,2015-09-21,49333,BARRY,"945 GRAND RAPIDS ST., MIDDLEVILLE, MI",N7273,"[-85.46097770000002, 42.7237111]",https://www.egle.state.mi.us/aps/downloads/srn/N7273/N7273_SAR_20150921.PDF
"EURO LIGHTING DESIGNS, INC.",SAR,2020-01-14,49333,BARRY,"945 GRAND RAPIDS ST., MIDDLEVILLE, MI",N7273,"[-85.46097770000002, 42.7237111]",https://www.egle.state.mi.us/aps/downloads/srn/N7273/N7273_SAR_20200114.pdf
"STONECO INC., SOUTH KENT GRAVEL",RVN,2014-01-17,49333,MONROE,"7555 WHITEFORD ROAD, OTTAWA LAKE, MI",N6652,"[-83.6669865, 41.7511511]",https://www.egle.state.mi.us/aps/downloads/srn/N6652/N6652_RVN_20140117.pdf
"STONECO INC., SOUTH KENT GRAVEL",SAR,2017-04-28,49333,MONROE,"7555 WHITEFORD ROAD, OTTAWA LAKE, MI",N6652,"[-83.6669865, 41.7511511]",https://www.egle.state.mi.us/aps/downloads/srn/N6652/N6652_SAR_20170428.pdf
"STONECO INC., SOUTH KENT GRAVEL",SAR,2017-09-20,49333,MONROE,"7555 WHITEFORD ROAD, OTTAWA LAKE, MI",N6652,"[-83.6669865, 41.7511511]",https://www.egle.state.mi.us/aps/downloads/srn/N6652/N6652_SAR_20170920.pdf
"STONECO INC., SOUTH KENT GRAVEL",VN,2013-12-12,49333,MONROE,"7555 WHITEFORD ROAD, OTTAWA LAKE, MI",N6652,"[-83.6669865, 41.7511511]",https://www.egle.state.mi.us/aps/downloads/srn/N6652/N6652_VN_20131212.pdf
G-M WOOD PRDUCTS,RVN,2021-11-06,49337,NEWAYGO,"531 CLAY STREET, NEWAYGO, MI",P0477,"[-85.7949324, 43.4110641]",https://www.egle.state.mi.us/aps/downloads/srn/P0477/P0477_RVN_20211106.pdf
G-M WOOD PRDUCTS,SAR,2015-06-03,49337,NEWAYGO,"531 CLAY STREET, NEWAYGO, MI",P0477,"[-85.7949324, 43.4110641]",https://www.egle.state.mi.us/aps/downloads/srn/P0477/P0477_SAR_20150603.PDF
G-M WOOD PRDUCTS,SAR,2021-09-09,49337,NEWAYGO,"531 CLAY STREET, NEWAYGO, MI",P0477,"[-85.7949324, 43.4110641]",https://www.egle.state.mi.us/aps/downloads/srn/P0477/P0477_SAR_20210909.pdf
G-M WOOD PRDUCTS,VN,2021-09-22,49337,NEWAYGO,"531 CLAY STREET, NEWAYGO, MI",P0477,"[-85.7949324, 43.4110641]",https://www.egle.state.mi.us/aps/downloads/srn/P0477/P0477_VN_20210922.pdf
MAGNA MIRRORS NORTH AMERICA,FCE,2014-12-18,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_FCE_20141218.PDF
MAGNA MIRRORS NORTH AMERICA,FCE,2017-09-28,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_FCE_20170928.pdf
MAGNA MIRRORS NORTH AMERICA,FCE,2019-09-30,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_FCE_20190930.pdf
MAGNA MIRRORS NORTH AMERICA,FCE,2020-12-03,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_FCE_20201203.pdf
MAGNA MIRRORS NORTH AMERICA,RVN,2014-10-20,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_RVN_20141020.PDF
MAGNA MIRRORS NORTH AMERICA,SAR,2014-12-11,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_SAR_20141211.PDF
MAGNA MIRRORS NORTH AMERICA,SAR,2017-09-08,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_SAR_20170908.pdf
MAGNA MIRRORS NORTH AMERICA,SAR,2019-07-10,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_SAR_20190710.pdf
MAGNA MIRRORS NORTH AMERICA,SAR,2020-12-16,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_SAR_20201216.pdf
MAGNA MIRRORS NORTH AMERICA,TEST,2021-05-04,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_TEST_20210504.pdf
MAGNA MIRRORS NORTH AMERICA,VN,2014-10-02,49337,NEWAYGO,"700 SOUTH INDUSTRIAL DRIVE, NEWAYGO, MI",N5056,"[-85.7937729, 43.4080211]",https://www.egle.state.mi.us/aps/downloads/srn/N5056/N5056_VN_20141002.PDF
MICHIGAN AGRICULTURAL COMMODITIES,SAR,2017-09-14,49337,NEWAYGO,"103 WATER ST, NEWAYGO, MI",N7582,"[-85.80338909999999, 43.4210155]",https://www.egle.state.mi.us/aps/downloads/srn/N7582/N7582_SAR_20170914.pdf
SANDMOLD SYSTEMS,SAR,2017-06-09,49337,NEWAYGO,"313 W STATE ROAD, NEWAYGO, MI",F8470,"[-85.81815139999999, 43.33659309999999]",https://www.egle.state.mi.us/aps/downloads/srn/F8470/F8470_SAR_20170609.pdf
CENTRAL SANITARY LANDFILL,FCE,2015-09-08,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_FCE_20150908.PDF
CENTRAL SANITARY LANDFILL,FCE,2017-09-11,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_FCE_20170911.pdf
CENTRAL SANITARY LANDFILL,FCE,2019-09-20,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_FCE_20190920.pdf
CENTRAL SANITARY LANDFILL,FCE,2021-07-07,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_FCE_20210707.pdf
CENTRAL SANITARY LANDFILL,RVN,2018-12-11,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_RVN_20181211.pdf
CENTRAL SANITARY LANDFILL,RVN,2019-03-06,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_RVN_20190306.pdf
CENTRAL SANITARY LANDFILL,SAR,2015-09-03,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_SAR_20150903.PDF
CENTRAL SANITARY LANDFILL,SAR,2017-08-31,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_SAR_20170831.pdf
CENTRAL SANITARY LANDFILL,SAR,2019-08-29,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_SAR_20190829.pdf
CENTRAL SANITARY LANDFILL,SAR,2021-06-16,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_SAR_20210616.pdf
CENTRAL SANITARY LANDFILL,TEST,2016-03-31,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_TEST_20160331.pdf
CENTRAL SANITARY LANDFILL,TEST,2018-03-21,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_TEST_20180321.pdf
CENTRAL SANITARY LANDFILL,TEST,2018-09-11,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_TEST_20180911.pdf
CENTRAL SANITARY LANDFILL,TEST,2021-01-19,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_TEST_20210119.pdf
CENTRAL SANITARY LANDFILL,TEST,2021-03-16,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_TEST_20210316.pdf
CENTRAL SANITARY LANDFILL,VN,2017-09-13,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_VN_20170913.pdf
CENTRAL SANITARY LANDFILL,VN,2018-11-19,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_VN_20181119.pdf
CENTRAL SANITARY LANDFILL,VN,2019-02-14,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_VN_20190214.pdf
CENTRAL SANITARY LANDFILL,VN,2019-09-26,49339,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI",N2804,"[-85.5073884, 43.3357415]",https://www.egle.state.mi.us/aps/downloads/srn/N2804/N2804_VN_20190926.pdf
"AGCO, INC",FCE,2015-09-30,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_FCE_20150930.PDF
"AGCO, INC",FCE,2017-09-29,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_FCE_20170929.pdf
"AGCO, INC",FCE,2019-02-06,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_FCE_20190206.pdf
"AGCO, INC",FCE,2021-09-08,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_FCE_20210908.pdf
"AGCO, INC",RVN,2017-11-06,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_RVN_20171106.pdf
"AGCO, INC",RVN,2019-03-06,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_RVN_20190306.pdf
"AGCO, INC",RVN,2019-03-25,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_RVN_20190325.pdf
"AGCO, INC",RVN,2020-11-05,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_RVN_20201105.pdf
"AGCO, INC",RVN,2021-10-01,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_RVN_20211001.pdf
"AGCO, INC",SAR,2015-09-28,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_SAR_20150928.PDF
"AGCO, INC",SAR,2017-08-08,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_SAR_20170808.pdf
"AGCO, INC",SAR,2019-01-08,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_SAR_20190108.pdf
"AGCO, INC",SAR,2021-08-12,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_SAR_20210812.pdf
"AGCO, INC",VN,2017-10-13,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_VN_20171013.pdf
"AGCO, INC",VN,2019-02-13,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_VN_20190213.pdf
"AGCO, INC",VN,2020-10-29,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_VN_20201029.pdf
"AGCO, INC",VN,2021-09-10,49340,MECOSTA,"7389 COSTABELLA RD, REMUS, MI",N5101,"[-85.0862636, 43.5730406]",https://www.egle.state.mi.us/aps/downloads/srn/N5101/N5101_VN_20210910.pdf
BANDIT INDUSTRIES,ACO,2020-11-09,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_ACO_20201109.pdf
BANDIT INDUSTRIES,ENFN,2020-02-20,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_ENFN_20200220.pdf
BANDIT INDUSTRIES,FCE,2019-07-12,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_FCE_20190712.pdf
BANDIT INDUSTRIES,FCE,2021-09-14,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_FCE_20210914.pdf
BANDIT INDUSTRIES,RVN,2020-02-05,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_RVN_20200205.pdf
BANDIT INDUSTRIES,SAR,2017-05-31,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_SAR_20170531.pdf
BANDIT INDUSTRIES,SAR,2019-07-12,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_SAR_20190712.pdf
BANDIT INDUSTRIES,SAR,2021-09-14,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_SAR_20210914.pdf
BANDIT INDUSTRIES,VN,2017-08-07,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_VN_20170807.pdf
BANDIT INDUSTRIES,VN,2019-08-06,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_VN_20190806.pdf
BANDIT INDUSTRIES,VN,2019-08-22,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_VN_20190822.pdf
BANDIT INDUSTRIES,VN,2020-01-30,49340,ISABELLA,"6750 MILLBROOK RD, REMUS, MI",N5223,"[-84.9854745, 43.5535754]",https://www.egle.state.mi.us/aps/downloads/srn/N5223/N5223_VN_20200130.pdf
LEPRINO FOODS,SAR,2017-06-23,49340,MECOSTA,"311 N SHERIDAN RD, REMUS, MI",N0849,"[-85.1462121, 43.59880099999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0849/N0849_SAR_20170623.pdf
TRELAN MANUFACTURING,SAR,2019-04-25,49340,MECOSTA,"498 EIGHT MILE ROAD, REMUS, MI",P1023,"[-85.0902528, 43.583118]",https://www.egle.state.mi.us/aps/downloads/srn/P1023/P1023_SAR_20190425.pdf
ITW DAHTI SEATING,SAR,2018-07-25,49341,KENT,"206 BYRNE INDUSTRIAL DRIVE, ROCKFORD, MI",N3009,"[-85.5536509, 43.1322644]",https://www.egle.state.mi.us/aps/downloads/srn/N3009/N3009_SAR_20180725.pdf
KNAPE INDUSTRIES INC,FCE,2016-03-31,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_FCE_20160331.pdf
KNAPE INDUSTRIES INC,FCE,2017-09-01,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_FCE_20170901.pdf
KNAPE INDUSTRIES INC,FCE,2021-08-19,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_FCE_20210819.pdf
KNAPE INDUSTRIES INC,RVN,2016-01-25,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_RVN_20160125.pdf
KNAPE INDUSTRIES INC,SAR,2015-12-04,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_SAR_20151204.PDF
KNAPE INDUSTRIES INC,SAR,2017-08-23,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_SAR_20170823.pdf
KNAPE INDUSTRIES INC,SAR,2021-08-19,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_SAR_20210819.pdf
KNAPE INDUSTRIES INC,VN,2015-12-10,49341,KENT,"10701 NORTHLAND DR, ROCKFORD, MI",N5240,"[-85.55204239999999, 43.1591076]",https://www.egle.state.mi.us/aps/downloads/srn/N5240/N5240_VN_20151210.PDF
MYRTLE PARK CREMATORIUM,RVN,2020-03-02,49341,KENT,"9619 NORTHLAND DR NE, ROCKFORD, MI",N5839,"[-85.55119789999999, 43.1393883]",https://www.egle.state.mi.us/aps/downloads/srn/N5839/N5839_RVN_20200302.pdf
MYRTLE PARK CREMATORIUM,SAR,2015-10-23,49341,KENT,"9619 NORTHLAND DR NE, ROCKFORD, MI",N5839,"[-85.55119789999999, 43.1393883]",https://www.egle.state.mi.us/aps/downloads/srn/N5839/N5839_SAR_20151023.PDF
MYRTLE PARK CREMATORIUM,SAR,2020-01-14,49341,KENT,"9619 NORTHLAND DR NE, ROCKFORD, MI",N5839,"[-85.55119789999999, 43.1393883]",https://www.egle.state.mi.us/aps/downloads/srn/N5839/N5839_SAR_20200114.pdf
MYRTLE PARK CREMATORIUM,VN,2020-02-03,49341,KENT,"9619 NORTHLAND DR NE, ROCKFORD, MI",N5839,"[-85.55119789999999, 43.1393883]",https://www.egle.state.mi.us/aps/downloads/srn/N5839/N5839_VN_20200203.pdf
OAK HAVEN CREMATORIUM,SAR,2019-01-10,49341,KENT,"10950 NORTHLAND DR, ROCKFORD, MI",N2154,"[-85.5497524, 43.1643521]",https://www.egle.state.mi.us/aps/downloads/srn/N2154/N2154_SAR_20190110.pdf
CHERISHED MEMORIES PET CREMATION,RVN,2015-05-06,49343,KENT,"15 4TH STREET, SAND LAKE, MI",P0602,"[-85.51575, 43.2911984]",https://www.egle.state.mi.us/aps/downloads/srn/P0602/P0602_RVN_20150506.PDF
CHERISHED MEMORIES PET CREMATION,VN,2015-04-17,49343,KENT,"15 4TH STREET, SAND LAKE, MI",P0602,"[-85.51575, 43.2911984]",https://www.egle.state.mi.us/aps/downloads/srn/P0602/P0602_VN_20150417.PDF
CONTINENTAL IDENTIFICATION PRODUCTS,FCE,2016-01-15,49345,KENT,"140 E AVERILL ST, SPARTA, MI",M3549,"[-85.706555, 43.1556302]",https://www.egle.state.mi.us/aps/downloads/srn/M3549/M3549_FCE_20160115.pdf
CONTINENTAL IDENTIFICATION PRODUCTS,SAR,2016-01-07,49345,KENT,"140 E AVERILL ST, SPARTA, MI",M3549,"[-85.706555, 43.1556302]",https://www.egle.state.mi.us/aps/downloads/srn/M3549/M3549_SAR_20160107.pdf
CONTINENTAL IDENTIFICATION PRODUCTS,SAR,2020-04-13,49345,KENT,"140 E AVERILL ST, SPARTA, MI",M3549,"[-85.706555, 43.1556302]",https://www.egle.state.mi.us/aps/downloads/srn/M3549/M3549_SAR_20200413.pdf
CONTINENTAL IDENTIFICATION PRODUCTS,SAR,2020-07-14,49345,KENT,"140 E AVERILL ST, SPARTA, MI",M3549,"[-85.706555, 43.1556302]",https://www.egle.state.mi.us/aps/downloads/srn/M3549/M3549_SAR_20200714.pdf
CONTINENTAL IDENTIFICATION PRODUCTS,SAR,2020-09-25,49345,KENT,"140 E AVERILL ST, SPARTA, MI",M3549,"[-85.706555, 43.1556302]",https://www.egle.state.mi.us/aps/downloads/srn/M3549/M3549_SAR_20200925.pdf
FEDERAL-MOGUL POWERTRAIN SYSTEMS,FCE,2014-12-18,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_FCE_20141218.PDF
FEDERAL-MOGUL POWERTRAIN SYSTEMS,FCE,2019-01-24,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_FCE_20190124.pdf
FEDERAL-MOGUL POWERTRAIN SYSTEMS,RVN,2015-08-07,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_RVN_20150807.PDF
FEDERAL-MOGUL POWERTRAIN SYSTEMS,SAR,2014-12-04,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_SAR_20141204.PDF
FEDERAL-MOGUL POWERTRAIN SYSTEMS,SAR,2019-01-11,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_SAR_20190111.pdf
FEDERAL-MOGUL POWERTRAIN SYSTEMS,VN,2015-07-16,49345,KENT,"200 S MAPLE STREET, SPARTA, MI",B1709,"[-85.7036009, 43.154431]",https://www.egle.state.mi.us/aps/downloads/srn/B1709/B1709_VN_20150716.PDF
"GENERAL FORMULATIONS, INC.",FCE,2017-06-27,49345,KENT,"320 S. UNION ST., SPARTA, MI",M3554,"[-85.70582019999999, 43.15469969999999]",https://www.egle.state.mi.us/aps/downloads/srn/M3554/M3554_FCE_20170627.pdf
"GENERAL FORMULATIONS, INC.",FCE,2021-09-23,49345,KENT,"320 S. UNION ST., SPARTA, MI",M3554,"[-85.70582019999999, 43.15469969999999]",https://www.egle.state.mi.us/aps/downloads/srn/M3554/M3554_FCE_20210923.pdf
"GENERAL FORMULATIONS, INC.",RVN,2017-07-31,49345,KENT,"320 S. UNION ST., SPARTA, MI",M3554,"[-85.70582019999999, 43.15469969999999]",https://www.egle.state.mi.us/aps/downloads/srn/M3554/M3554_RVN_20170731.pdf
"GENERAL FORMULATIONS, INC.",SAR,2017-04-28,49345,KENT,"320 S. UNION ST., SPARTA, MI",M3554,"[-85.70582019999999, 43.15469969999999]",https://www.egle.state.mi.us/aps/downloads/srn/M3554/M3554_SAR_20170428.pdf
"GENERAL FORMULATIONS, INC.",SAR,2020-11-17,49345,KENT,"320 S. UNION ST., SPARTA, MI",M3554,"[-85.70582019999999, 43.15469969999999]",https://www.egle.state.mi.us/aps/downloads/srn/M3554/M3554_SAR_20201117.pdf
